"Country","Commodity","Item","Unit","Year","Amount","Anomaly","kg_food_per_person","Amount_Category","new_numerical"
"Ecuador","Population","Total Population - Both Sexes","Million",2005,13.426,0.73,106.504319976166,"High",1.46
"Ecuador","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2005,0.249513619,0.73,106.504319976166,"Medium-Low",1.46
"Ecuador","Root Crops (R&T)","Area Harvested","1000 Ha",2005,76.947,0.73,106.504319976166,"High",1.46
"Ecuador","Root Crops (R&T)","Yield","MT / Ha",2005,1.469859509,0.73,106.504319976166,"High",1.46
"Ecuador","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2005,113.1012797,0.73,106.504319976166,"High",1.46
"Ecuador","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2005,4.125458171,0.73,106.504319976166,"High",1.46
"Ecuador","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2005,11.423482,0.73,106.504319976166,"High",1.46
"Ecuador","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2005,40.79547665,0.73,106.504319976166,"High",1.46
"Ecuador","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2005,14.9740608,0.73,106.504319976166,"High",1.46
"Ecuador","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2005,-35.88280302,0.73,106.504319976166,"Low",1.46
"Ecuador","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2005,127.5376386,0.73,106.504319976166,"High",1.46
"Ecuador","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2005,9.499302742,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2005,1779.62828,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2005,116.0036227,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2005,2796.753738,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2005,887.742,0.73,106.504319976166,"High",1.46
"Ecuador","Other","Food Supply","Grain Equiv. 1000 MT / yr",2005,1306.187156,0.73,106.504319976166,"High",1.46
"Ecuador","Other","Food Supply","Grain Equiv. kg/cap/yr",2005,279.6055194,0.73,106.504319976166,"High",1.46
"Ecuador","Total Grains/Cereals","Area Harvested","1000 Ha",2006,805.174,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Yield","MT / Ha",2006,1.995449431,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Production Quantity","1000 MT",2006,1606.684,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Import Quantity","1000 MT",2006,950.8,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Import Value","Million US$",2006,203.715,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Import Unit Value","US$ / MT",2006,214.2564156,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Export Quantity","1000 MT",2006,160,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Stock Variation","1000 MT",2006,134,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Feed + Seed","1000 MT",2006,925,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2006,247,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Food Availability","1000 MT",2006,1440.284,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2006,105.5926686,0.69,105.592668621701,"High",1.38
"Ecuador","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2006,33.621814,0.69,105.592668621701,"High",1.38
"Ecuador","Food Aid","Total","Grain Equiv. 1000 MT",2006,34.33596785,0.69,105.592668621701,"High",1.38
"Ecuador","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2006,0.714153852,0.69,105.592668621701,"Medium-High",1.38
"Ecuador","Population","Total Population - Both Sexes","Million",2006,13.64,0.69,105.592668621701,"High",1.38
"Ecuador","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2006,0.240860215,0.69,105.592668621701,"Medium-Low",1.38
"Ecuador","Root Crops (R&T)","Area Harvested","1000 Ha",2006,78.358,0.69,105.592668621701,"High",1.38
"Ecuador","Root Crops (R&T)","Yield","MT / Ha",2006,1.365370465,0.69,105.592668621701,"High",1.38
"Ecuador","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2006,106.9876989,0.69,105.592668621701,"High",1.38
"Ecuador","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2006,5.478606452,0.69,105.592668621701,"High",1.38
"Ecuador","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2006,4.833823656,0.69,105.592668621701,"High",1.38
"Ecuador","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2006,0,0.69,105.592668621701,"Low",1.38
"Ecuador","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2006,13.51370323,0.69,105.592668621701,"High",1.38
"Ecuador","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2006,4.28972043,0.69,105.592668621701,"High",1.38
"Ecuador","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2006,89.84206452,0.69,105.592668621701,"High",1.38
"Ecuador","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2006,6.586661621,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2006,1713.671699,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2006,112.1793302,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2006,2669.950305,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2006,883.532,0.69,105.592668621701,"High",1.38
"Ecuador","Other","Food Supply","Grain Equiv. 1000 MT / yr",2006,1347.434,0.69,105.592668621701,"High",1.38
"Ecuador","Other","Food Supply","Grain Equiv. kg/cap/yr",2006,275.0038701,0.69,105.592668621701,"High",1.38
"Ecuador","Total Grains/Cereals","Area Harvested","1000 Ha",2007,867.353,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Yield","MT / Ha",2007,2.001995727,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Production Quantity","1000 MT",2007,1736.437,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Import Quantity","1000 MT",2007,1078.2,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Import Value","Million US$",2007,285.056,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Import Unit Value","US$ / MT",2007,264.3813764,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Export Quantity","1000 MT",2007,105.4,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Stock Variation","1000 MT",2007,15,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Feed + Seed","1000 MT",2007,913,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2007,309.5,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Food Availability","1000 MT",2007,1422.376,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2007,102.6986282,0.61,102.698628158845,"High",1.22
"Ecuador","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2007,0.654678906,0.61,102.698628158845,"Medium-High",1.22
"Ecuador","Food Aid","Total","Grain Equiv. 1000 MT",2007,0.915699845,0.61,102.698628158845,"Medium-High",1.22
"Ecuador","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2007,0.261020939,0.61,102.698628158845,"Medium-Low",1.22
"Ecuador","Population","Total Population - Both Sexes","Million",2007,13.85,0.61,102.698628158845,"High",1.22
"Ecuador","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2007,0.231606503,0.61,102.698628158845,"Medium-Low",1.22
"Ecuador","Root Crops (R&T)","Area Harvested","1000 Ha",2007,70.794,0.61,102.698628158845,"High",1.22
"Ecuador","Root Crops (R&T)","Yield","MT / Ha",2007,1.335324654,0.61,102.698628158845,"High",1.22
"Ecuador","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2007,94.53297355,0.61,102.698628158845,"High",1.22
"Ecuador","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2007,3.417353954,0.61,102.698628158845,"High",1.22
"Ecuador","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2007,18.94726481,0.61,102.698628158845,"High",1.22
"Ecuador","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2007,0,0.61,102.698628158845,"Low",1.22
"Ecuador","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2007,12.74576908,0.61,102.698628158845,"High",1.22
"Ecuador","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2007,2.172700606,0.61,102.698628158845,"High",1.22
"Ecuador","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2007,66.56973078,0.61,102.698628158845,"High",1.22
"Ecuador","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2007,4.806478757,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2007,1830.969974,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2007,107.5051069,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2007,2912.587328,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2007,938.147,0.61,102.698628158845,"High",1.22
"Ecuador","Other","Food Supply","Grain Equiv. 1000 MT / yr",2007,1399.854306,0.61,102.698628158845,"High",1.22
"Ecuador","Other","Food Supply","Grain Equiv. kg/cap/yr",2007,273.5058302,0.61,102.698628158845,"High",1.22
"Ecuador","Total Grains/Cereals","Area Harvested","1000 Ha",2008,767.134,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Yield","MT / Ha",2008,2.24341119,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Production Quantity","1000 MT",2008,1720.997,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Import Quantity","1000 MT",2008,1043.1,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Import Value","Million US$",2008,373.093,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Import Unit Value","US$ / MT",2008,357.6771163,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Export Quantity","1000 MT",2008,59.4,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Stock Variation","1000 MT",2008,50,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Feed + Seed","1000 MT",2008,1032.3,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2008,285,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Food Availability","1000 MT",2008,1420.4426,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2008,101.0487729,0.62,101.048772853383,"High",1.24
"Ecuador","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2008,2.140147651,0.62,101.048772853383,"High",1.24
"Ecuador","Food Aid","Total","Grain Equiv. 1000 MT",2008,3.081633723,0.62,101.048772853383,"High",1.24
"Ecuador","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2008,0.941486073,0.62,101.048772853383,"Medium-High",1.24
"Ecuador","Population","Total Population - Both Sexes","Million",2008,14.057,0.62,101.048772853383,"High",1.24
"Ecuador","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2008,0.246140351,0.62,101.048772853383,"Medium-Low",1.24
"Ecuador","Root Crops (R&T)","Area Harvested","1000 Ha",2008,71.393,0.62,101.048772853383,"High",1.24
"Ecuador","Root Crops (R&T)","Yield","MT / Ha",2008,1.337090321,0.62,101.048772853383,"High",1.24
"Ecuador","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2008,95.4588893,0.62,101.048772853383,"High",1.24
"Ecuador","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2008,6.488013509,0.62,101.048772853383,"High",1.24
"Ecuador","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2008,8.89502,0.62,101.048772853383,"High",1.24
"Ecuador","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2008,0,0.62,101.048772853383,"Low",1.24
"Ecuador","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2008,14.05609088,0.62,101.048772853383,"High",1.24
"Ecuador","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2008,3.266282456,0.62,101.048772853383,"High",1.24
"Ecuador","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2008,75.73467842,0.62,101.048772853383,"High",1.24
"Ecuador","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2008,5.387684315,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2008,1816.455889,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2008,106.4364572,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2008,2866.043903,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2008,838.527,0.62,101.048772853383,"High",1.24
"Ecuador","Other","Food Supply","Grain Equiv. 1000 MT / yr",2008,1471.001794,0.62,101.048772853383,"High",1.24
"Ecuador","Other","Food Supply","Grain Equiv. kg/cap/yr",2008,277.8876048,0.62,101.048772853383,"High",1.24
"Ecuador","Total Grains/Cereals","Area Harvested","1000 Ha",2009,822.089,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Yield","MT / Ha",2009,2.208103989,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Production Quantity","1000 MT",2009,1815.258,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Import Quantity","1000 MT",2009,1047.9,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Import Value","Million US$",2009,253.604,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Import Unit Value","US$ / MT",2009,242.0116423,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Export Quantity","1000 MT",2009,46,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Stock Variation","1000 MT",2009,25,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Feed + Seed","1000 MT",2009,1034,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2009,310,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Food Availability","1000 MT",2009,1442.2681,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Food Availability per capita","kg/cap/yr",2009,101.1266372,0.73,101.126637217782,"High",1.46
"Ecuador","Food Aid","Cereal Food Aid","Grain Equiv. 1000 MT",2009,0,0.73,101.126637217782,"Low",1.46
"Ecuador","Food Aid","Total","Grain Equiv. 1000 MT",2009,0.800639379,0.73,101.126637217782,"Medium-High",1.46
"Ecuador","Food Aid","Non-Cereal Food Aid","Grain Equiv. 1000 MT",2009,0.800639379,0.73,101.126637217782,"Medium-High",1.46
"Ecuador","Population","Total Population - Both Sexes","Million",2009,14.262,0.73,101.126637217782,"High",1.46
"Ecuador","Root Crops (R&T)","FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT","Conversion Rate",2009,0.236470509,0.73,101.126637217782,"Medium-Low",1.46
"Ecuador","Root Crops (R&T)","Area Harvested","1000 Ha",2009,78.955,0.73,101.126637217782,"High",1.46
"Ecuador","Root Crops (R&T)","Yield","MT / Ha",2009,1.116204894,0.73,101.126637217782,"High",1.46
"Ecuador","Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2009,88.12995744,0.73,101.126637217782,"High",1.46
"Ecuador","Root Crops (R&T)","Import Quantity","Grain Equiv. 1000 MT",2009,4.993784204,0.73,101.126637217782,"High",1.46
"Ecuador","Root Crops (R&T)","Export Quantity","Grain Equiv. 1000 MT",2009,8.443415985,0.73,101.126637217782,"High",1.46
"Ecuador","Root Crops (R&T)","Stock Variation","Grain Equiv. 1000 MT",2009,0,0.73,101.126637217782,"Low",1.46
"Ecuador","Root Crops (R&T)","Feed + Seed","Grain Equiv. 1000 MT",2009,13.15580028,0.73,101.126637217782,"High",1.46
"Ecuador","Root Crops (R&T)","Waste + Processed + OtherUtilization - Stock Variation","Grain Equiv. 1000 MT",2009,2.738564962,0.73,101.126637217782,"High",1.46
"Ecuador","Root Crops (R&T)","Food Availability","Grain Equiv. 1000 MT",2009,69.5589825,0.73,101.126637217782,"High",1.46
"Ecuador","Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,4.877224969,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Production Quantity","Grain Equiv. 1000 MT",2009,1903.387957,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Availability per capita","kg/cap/yr",2009,106.0038622,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Food Supply","Grain Equiv. 1000 MT",2009,2956.281742,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals and Root Crops (R&T)","Area Harvested","1000 Ha",2009,901.044,0.73,101.126637217782,"High",1.46
"Ecuador","Other","Food Supply","Grain Equiv. 1000 MT / yr",2009,1492.454121,0.73,101.126637217782,"High",1.46
"Ecuador","Other","Food Supply","Grain Equiv. kg/cap/yr",2009,275.4441264,0.73,101.126637217782,"High",1.46
"Ecuador","Total Grains/Cereals","Area Harvested","1000 Ha",2010,800.581,0.62,100.81644659523,"High",1.24
"Ecuador","Total Grains/Cereals","Yield","MT / Ha",2010,2.46013083,0.62,100.81644659523,"High",1.24
"Ecuador","Total Grains/Cereals","Production Quantity","1000 MT",2010,1969.534,0.62,100.81644659523,"High",1.24
"Ecuador","Total Grains/Cereals","Import Quantity","1000 MT",2010,1129.2,0.62,100.81644659523,"High",1.24
"Ecuador","Total Grains/Cereals","Import Value","Million US$",2010,339.127,0.62,100.81644659523,"High",1.24
"Ecuador","Total Grains/Cereals","Import Unit Value","US$ / MT",2010,300.3250089,0.62,100.81644659523,"High",1.24
"Ecuador","Total Grains/Cereals","Export Quantity","1000 MT",2010,67.3,0.62,100.81644659523,"High",1.24
"Ecuador","Total Grains/Cereals","Stock Variation","1000 MT",2010,-95,0.62,100.81644659523,"Low",1.24
"Ecuador","Total Grains/Cereals","Feed + Seed","1000 MT",2010,1183,0.62,100.81644659523,"High",1.24
"Ecuador","Total Grains/Cereals","Waste + Processed + OtherUtilization","1000 MT",2010,342,0.62,100.81644659523,"High",1.24
"Ecuador","Total Grains/Cereals","Food Availability","1000 MT",2010,1458.3099,0.62,100.81644659523,"High",1.24
